transect	quadrat	location	burn_trt	year	quadratID	survey_date	cover	plot_size	species	sp
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	2	5	"Lantana camara"	Lan_cam
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	58	1	"Melinis repens"	Mel_rep
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	1.5	1	"Bidens pilosa"	Bid_pil
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	2	1	"Gomphocarpus fruticosus"	Gom_fru
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	1	1	"Galactia tenuiflora"	Gal_ten
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	1	1	"Eustrephus latifolius"	Eus_lat
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	0.1	1	"Rostellularia adscendens"	Ros_ads
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	3	1	"Bare ground"	Bare
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	33.4	1	"Litter"	Litter
T22	Q3	BCCA7	Burn	2023	T22.Q3	20/05/2023	5	5	"Lantana camara"	Lan_cam
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	11	1	"Bothriochloa bladhii"	Bot_bla
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	41	1	"Themeda triandra"	The_tri
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	30	1	"Melinis repens"	Mel_rep
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	3	1	"Capillipedium spicigerum"	Cap_spi
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	0.5	1	"Bidens pilosa"	Bid_pil
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	1	1	"Galactia tenuiflora"	Gal_ten
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	0.5	1	"Chamaecrista nomame"	Cha_nom
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	12	1	"Litter"	Litter
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	1	1	"Rock"	Rock
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	3	5	"Lantana camara"	Lan_cam
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T22	Q4	BCCA7	Burn	2023	T22.Q4	20/05/2023	1	5	"Angophora subvelutina"	Ang_sub
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	29	1	"Themeda triandra"	The_tri
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	0.7	1	"Galactia tenuiflora"	Gal_ten
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	22	1	"Bothriochloa bladhii"	Bot_bla
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	24	1	"Melinis repens"	Mel_rep
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	1	1	"Desmodium gangeticum"	Des_gan
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	1	1	"Imperata cylindrica"	Imp_cyl
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	0.2	1	"Desmodium varians"	Des_var
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	0.1	1	"Glycine tomentella"	Gly_tom
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	2	1	"Angophora subvelutina"	Ang_sub
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	20	1	"Litter"	Litter
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	1	5	"Lantana camara"	Lan_cam
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T22	Q5	BCCA7	Burn	2023	T22.Q5	20/05/2023	1	5	"Angophora subvelutina"	Ang_sub
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	13	1	"Aristida queenslandica"	Ari_que
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	25	1	"Dichanthium sericeum"	Dic_ser
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	1	1	"Bidens pilosa"	Bid_pil
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	2	1	"Geranium solanderi"	Ger_sol
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	0.1	1	"Cyperus gracilis"	Cyp_gra
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	20	1	"Melinis repens"	Mel_rep
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	11	1	"Digitaria sanguinalis"	Dig_san
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	2	1	"Polymeria calycina"	Pol_cal
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	0.1	1	"Microlaena stipoides"	Mic_sti
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	0.1	1	"Echinopogon ovatus"	Ech_ova
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	0.1	1	"Glycine tabacina"	Gly_tab
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	24.5	1	"Litter"	Litter
T23	Q1	BCCA7	Control	2023	T23.Q1	19/05/2023	3	5	"Lantana camara"	Lan_cam
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	1.5	1	"Dichanthium sericeum"	Dic_ser
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	12.5	1	"Melinis repens"	Mel_rep
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	2	1	"Bidens pilosa"	Bid_pil
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	12	1	"Lobelia concolor"	Lob_con
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	2	1	"Panicum effusum"	Pan_eff
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	20	1	"Heteropogon contortus"	Het_con
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	4	1	"Gomphocarpus fruticosus"	Gom_fru
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	2	1	"Cynodon dactylon"	Cyn_dac
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	12	1	"Aristida queenslandica"	Ari_que
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	3	1	"Scleria mackaviensis"	Scl_mac
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	2	1	"Sida acuta"	Sid_acu
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	10	1	"Panicum decompositum"	Pan_dec
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	1	1	"Sida rhombifolia"	Sid_rho
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	15.9	1	"Litter"	Litter
T23	Q2	BCCA7	Control	2023	T23.Q2	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	40	1	"Melinis repens"	Mel_rep
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	3	1	"Dichanthium sericeum"	Dic_ser
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	10	1	"Capillipedium spicigerum"	Cap_spi
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	12.5	1	"Lobelia concolor"	Lob_con
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	10	1	"Bidens pilosa"	Bid_pil
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	5	1	"Hydrocotyle laxiflora"	Hyd_lax
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	2	1	"Panicum effusum"	Pan_eff
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	2	1	"Galactia tenuiflora"	Gal_ten
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	3	1	"Themeda triandra"	The_tri
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	0.5	1	"Lespedeza juncea"	Les_jun
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	3	1	"Digitaria ciliaris"	Dig_cil
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	6	1	"Panicum decompositum"	Pan_dec
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	3	1	"Litter"	Litter
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	7	5	"Lantana camara"	Lan_cam
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	3	5	"Corymbia tessellaris"	Cor_tes
T23	Q3	BCCA7	Control	2023	T23.Q3	19/05/2023	1	5	"Corymbia tessellaris"	Cor_tes
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	38	1	"Melinis repens"	Mel_rep
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	16	1	"Heteropogon contortus"	Het_con
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	1	1	"Crotalaria montana"	Cro_mon
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	0.1	1	"Desmodium rhytidophyllum"	Des_rhy
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	2	1	"Aristida queenslandica"	Ari_que
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	0.1	1	"Glycine tabacina"	Gly_tab
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	0.1	1	"Bidens pilosa"	Bid_pil
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	0.5	1	"Galactia tenuiflora"	Gal_ten
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	0.1	1	"Wahlenbergia gracilis"	Wah_gra
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	42.1	1	"Litter"	Litter
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	6	5	"Lantana camara"	Lan_cam
T23	Q4	BCCA7	Control	2023	T23.Q4	19/05/2023	3	5	"Corymbia tessellaris"	Cor_tes
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	7	1	"Themeda triandra"	The_tri
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	10	1	"Aristida queenslandica"	Ari_que
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	4	1	"Lantana camara"	Lan_cam
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.1	1	"Lespedeza juncea"	Les_jun
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.2	1	"Sigesbeckia orientalis"	Sig_ori
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.5	1	"Bidens pilosa"	Bid_pil
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.2	1	"Rhynchosia minima"	Rhy_min
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.2	1	"Rostellularia adscendens"	Ros_ads
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.5	1	"Polymeria calycina"	Pol_cal
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	0.8	1	"Lobelia concolor"	Lob_con
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	8	1	"Bare ground"	Bare
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	67.5	1	"Litter"	Litter
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	8	5	"Lantana camara"	Lan_cam
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	1	5	"Smilax australis"	Smi_aus
T23	Q5	BCCA7	Control	2023	T23.Q5	19/05/2023	3	5	"Eucalyptus crebra"	Euc_cre
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	1	1	"Bothriochloa decipiens"	Bot_dec
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	1.2	1	"Gomphocarpus fruticosus"	Gom_fru
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	50	1	"Themeda triandra"	The_tri
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	10	1	"Melinis repens"	Mel_rep
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.5	1	"Verbena litoralis"	Ver_lit
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	1	1	"Bidens pilosa"	Bid_pil
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.2	1	"Lobelia concolor"	Lob_con
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	1	1	"Polymeria calycina"	Pol_cal
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	1	1	"Rhynchosia minima"	Rhy_min
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.1	1	"Asperula conferta"	Asp_con
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.1	1	"Glycine wightii"	Gly_wig
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	3	1	"Hydrocotyle laxiflora"	Hyd_lax
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	2	1	"Lantana camara"	Lan_cam
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.5	1	"Sida rhombifolia"	Sid_rho
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	3	1	"Capillipedium spicigerum"	Cap_spi
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.2	1	"Acacia maidenii"	Aca_mai
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	0.2	1	"Panicum decompositum"	Pan_dec
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	24.9	1	"Litter"	Litter
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	4	5	"Lantana camara"	Lan_cam
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	2	5	"Eucalyptus melanophloia"	Euc_melp
T24	Q1	BCCA7	Control	2023	T24.Q1	20/05/2023	1	5	"Acacia maidenii"	Aca_mai
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	14	1	"Capillipedium spicigerum"	Cap_spi
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	33	1	"Themeda triandra"	The_tri
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	1.5	1	"Gomphocarpus fruticosus"	Gom_fru
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	3	1	"Aristida queenslandica"	Ari_que
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	4	1	"Digitaria sanguinalis"	Dig_san
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	4	1	"Hydrocotyle laxiflora"	Hyd_lax
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	2	1	"Sonchus oleraceus"	Son_ole
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	2	1	"Dianella caerulea"	Dia_cer
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	3	1	"Bidens pilosa"	Bid_pil
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	3	1	"Galactia tenuiflora"	Gal_ten
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	0.1	1	"Asperula conferta"	Asp_con
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	0.1	1	"Hypericum gramineum"	Hyp_gra
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	0.5	1	"Scleria mackaviensis"	Scl_mac
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	0.2	1	"Digitaria divaricatissima"	Dig_div
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	3	1	"Melinis repens"	Mel_rep
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	26.6	1	"Litter"	Litter
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	1	5	"Lantana camara"	Lan_cam
T24	Q2	BCCA7	Control	2023	T24.Q2	20/05/2023	1	5	"Corymbia tessellaris"	Cor_tes
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.2	1	"Conyza bonariensis"	Con_bon
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	23	1	"Themeda triandra"	The_tri
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	13	1	"Capillipedium spicigerum"	Cap_spi
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	5	1	"Gomphocarpus fruticosus"	Gom_fru
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	1	1	"Hydrocotyle laxiflora"	Hyd_lax
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	3	1	"Sida rhombifolia"	Sid_rho
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.1	1	"Hypericum gramineum"	Hyp_gra
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.3	1	"Lobelia concolor"	Lob_con
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	1	1	"Lomandra multiflora"	Lom_mul
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	1	1	"Cyperus gracilis"	Cyp_gra
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.3	1	"Digitaria sanguinalis"	Dig_san
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.3	1	"Scleria mackaviensis"	Scl_mac
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.2	1	"Bothriochloa decipiens"	Bot_dec
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	0.1	1	"Geranium solanderi"	Ger_sol
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	5	1	"Bare ground"	Bare
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	46.3	1	"Litter"	Litter
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	3	5	"Lantana camara"	Lan_cam
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	1	5	"Alphitonia excelsa"	Alp_exc
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	6	5	"Eucalyptus tereticornis"	Euc_ter
T24	Q3	BCCA7	Control	2023	T24.Q3	20/05/2023	1	5	"Acacia maidenii"	Aca_mai
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	20	1	"Melinis repens"	Mel_rep
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	65.5	1	"Themeda triandra"	The_tri
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	1	1	"Lantana camara"	Lan_cam
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	2	1	"Lobelia concolor"	Lob_con
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	0.5	1	"Bidens pilosa"	Bid_pil
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	3	1	"Hydrocotyle laxiflora"	Hyd_lax
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	3	1	"Galactia tenuiflora"	Gal_ten
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	2	1	"Polymeria calycina"	Pol_cal
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	1	1	"Bare ground"	Bare
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	2	1	"Litter"	Litter
T24	Q4	BCCA7	Control	2023	T24.Q4	20/05/2023	1	5	"Lantana camara"	Lan_cam
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	3	1	"Malvastrum americanum"	Mal_ame
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	20	1	"Lobelia concolor"	Lob_con
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	2	1	"Hydrocotyle laxiflora"	Hyd_lax
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	5	1	"Scleria mackaviensis"	Scl_mac
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	10	1	"Cyperus gracilis"	Cyp_gra
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	20	1	"Melinis repens"	Mel_rep
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	3	1	"Themeda triandra"	The_tri
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	0.2	1	"Corchorus trilocularis"	Cor_tri
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	4	1	"Heteropogon contortus"	Het_con
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	4	1	"Senna sophera var. sophera"	Sen_sop
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	4	1	"Aristida queenslandica"	Ari_que
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	1	1	"Bidens pilosa"	Bid_pil
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	0.1	1	"Glycine tabacina"	Gly_tab
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	0.1	1	"Desmodium varians"	Des_var
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	0.8	1	"Gomphocarpus fruticosus"	Gom_fru
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	1	1	"Digitaria sanguinalis"	Dig_san
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	2	1	"Bothriochloa decipiens"	Bot_dec
T24	Q5	BCCA7	Control	2023	T24.Q5	20/05/2023	19.7	1	"Litter"	Litter
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	45	1	"Melinis repens"	Mel_rep
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	4	1	"Conyza bonariensis"	Con_bon
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	2	1	"Galinsoga parviflora"	Gal_par
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	1	"Bidens pilosa"	Bid_pil
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	1	"Sida acuta"	Sid_acu
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1.5	1	"Scleria mackaviensis"	Scl_mac
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	0.5	1	"Galactia tenuiflora"	Gal_ten
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	5	1	"Bare ground"	Bare
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	40	1	"Litter"	Litter
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	5	"Alectryon pubescens"	Ale_pub
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	5	"Acacia maidenii"	Aca_mai
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	5	"Smilax australis"	Smi_aus
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T25	Q1	BCCA8	Control	2023	T25.Q1	27/05/2023	1	5	"Lantana camara"	Lan_cam
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	4	1	"Sehima nervosum"	Seh_ner
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	30.5	1	"Melinis repens"	Mel_rep
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	2	1	"Bidens pilosa"	Bid_pil
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	2	1	"Macroptilium atropurpureum"	Mac_atr
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	0.5	1	"Galactia tenuiflora"	Gal_ten
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	3	1	"Lomandra multiflora"	Lom_mul
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	19.5	1	"Heteropogon contortus"	Het_con
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	1	1	"Panicum decompositum"	Pan_dec
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	0.1	1	"Aristida queenslandica"	Ari_que
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	0.1	1	"Senecio madagascariensis"	Sen_mad
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	3	1	"Conyza bonariensis"	Con_bon
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	34.3	1	"Litter"	Litter
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	5	5	"Lantana camara"	Lan_cam
T25	Q2	BCCA8	Control	2023	T25.Q2	27/05/2023	1	5	"Grewia latifolia"	Gre_ret
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	80.9	1	"Heteropogon contortus"	Het_con
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	10	1	"Melinis repens"	Mel_rep
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	0.5	1	"Dianella caerulea"	Dia_cer
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	0.5	1	"Galactia tenuiflora"	Gal_ten
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	0.1	1	"Sida hackettiana"	Sid_hac
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	4	1	"Bothriochloa bladhii"	Bot_bla
T25	Q3	BCCA8	Control	2023	T25.Q3	27/05/2023	3	1	"Litter"	Litter
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	9	1	"Melinis repens"	Mel_rep
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	2	1	"Bidens pilosa"	Bid_pil
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	15	1	"Panicum decompositum"	Pan_dec
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	55	1	"Heteropogon contortus"	Het_con
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	7	1	"Bare ground"	Bare
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	2	1	"Litter"	Litter
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	10	1	"Rock"	Rock
T25	Q4	BCCA8	Control	2023	T25.Q4	27/05/2023	3	5	"Lantana camara"	Lan_cam
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	75	1	"Themeda triandra"	The_tri
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	20	1	"Heteropogon contortus"	Het_con
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	1	1	"Cyanthillium cinereum"	Cya_cin
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	0.1	1	"Aristida queenslandica"	Ari_que
